"table_schema","table_name","table_size","table_size_p","indexes_size","indexes_size_p","total_size","total_size_p","row_count_approx","last_analyze","row_count_exact"
dwh_bckp,s01_led_acc_det_bkp_1_prt_223_2020_10_28,2121269248,"2023 MB",2096529408,"1999 MB",4217798656,"4022 MB",0,,11486658
dwh_stage,s01_t_process_1_prt_pay,3133407232,"2988 MB",1083375616,"1033 MB",4216782848,"4021 MB",0,,36362292
dwh_stage,s01_t_trndtl_1_prt_235_2020_12_03,3146022912,"3000 MB",859045888,"819 MB",4005068800,"3820 MB",1,2020-10-08 13:18:28,2255842
dwh_dds,ref_anl_account,3203694592,"3055 MB",632619008,"603 MB",3836313600,"3659 MB",20244393,2020-12-12 05:40:00,20245254
dwh_stage,s01_g_clihst,3377790976,"3221 MB",456196096,"435 MB",3833987072,"3656 MB",5532637,2020-12-12 02:11:33,5527976
dwh_stage,s01_t_trndtl_1_prt_220_2020_10_19,2938404864,"2802 MB",837451776,"799 MB",3775856640,"3601 MB",0,2020-10-08 13:18:27,3502156
dwh_stage,s01_t_procmem_1_prt_bop_461,1865351168,"1779 MB",1895432192,"1808 MB",3760783360,"3587 MB",0,,27367836
dwh_stage,s01_t_trndtl_1_prt_236_2020_12_06,2803204096,"2673 MB",789086208,"753 MB",3592290304,"3426 MB",0,2020-10-08 13:18:28,2366040
dwh_stage,s01_t_trndtl_1_prt_218_2020_10_13,2793603072,"2664 MB",796524544,"760 MB",3590127616,"3424 MB",0,2020-10-08 13:18:27,3299491
dwh_stage,s01_t_trndtl_1_prt_216_2020_10_07,2799894528,"2670 MB",766279680,"731 MB",3566174208,"3401 MB",1057845,2020-10-08 13:18:27,3257527
dwh_polygon,ref_account_bkp_09122020,3556474880,"3392 MB",0,"0 bytes",3556474880,"3392 MB",10442183,2020-12-09 17:52:37,10426529
dwh_polygon,ref_account_tuleng,3515351040,"3353 MB",0,"0 bytes",3515351040,"3353 MB",10409006,2020-12-07 02:29:46,10412477
dwh_dds,ref_account_copy,3318448128,"3165 MB",0,"0 bytes",3318448128,"3165 MB",9480580,2020-11-26 15:05:48,9480693
dwh_bckp,s01_led_acc_det_bkp_1_prt_222_2020_10_25,2119008256,"2021 MB",1174175744,"1120 MB",3293184000,"3141 MB",0,,11473922
dwh_stage,s02_acnt_contract,2823651328,"2693 MB",150241280,"143 MB",2973892608,"2836 MB",4883360,2020-12-12 04:05:13,4883430
dwh_bckp,s01_led_acc_det_bkp_1_prt_221_2020_10_22,2117664768,"2020 MB",774668288,"739 MB",2892333056,"2758 MB",0,,11466666
dwh_bckp,s01_led_acc_det_bkp_1_prt_220_2020_10_19,2116354048,"2018 MB",774373376,"739 MB",2890727424,"2757 MB",0,,11459518
dwh_bckp,s01_led_acc_det_bkp_1_prt_219_2020_10_16,2115239936,"2017 MB",773619712,"738 MB",2888859648,"2755 MB",0,,11453474
dwh_bckp,s01_led_acc_det_bkp_1_prt_218_2020_10_13,2114256896,"2016 MB",773586944,"738 MB",2887843840,"2754 MB",0,,11448359
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_205_2017_01_01,2136211456,"2037 MB",740163584,"706 MB",2876375040,"2743 MB",23682445,2020-12-08 00:18:28,23684377
dwh_polygon,s01_t_process_1_prt_pay,2872410112,"2739 MB",0,"0 bytes",2872410112,"2739 MB",0,,33302199
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_193_2016_01_01,2091876352,"1995 MB",723550208,"690 MB",2815426560,"2685 MB",23149521,2020-12-08 00:18:05,23152942
dwh_stage,s01_t_procmem_1_prt_bop_3584,1058766848,"1010 MB",1747222528,"1666 MB",2805989376,"2676 MB",0,,15528002
dwh_polygon,s02_acnt_contract_tuleng,2791800832,"2662 MB",0,"0 bytes",2791800832,"2662 MB",4827528,2020-12-07 02:29:59,4827583
dwh_stage,s01_t_trndtl_1_prt_222_2020_10_25,2124316672,"2026 MB",578420736,"552 MB",2702737408,"2578 MB",0,2020-10-08 13:18:27,2436937
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_181_2015_01_01,2006024192,"1913 MB",693239808,"661 MB",2699264000,"2574 MB",22185207,2020-12-08 00:17:44,22178913
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_217_2018_01_01,1984397312,"1892 MB",688652288,"657 MB",2673049600,"2549 MB",22031579,2020-12-08 00:18:48,22031266
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_198_2016_06_01,1962475520,"1872 MB",657752064,"627 MB",2620227584,"2499 MB",21039304,2020-12-08 00:18:14,21041953
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_190_2015_10_01,1936490496,"1847 MB",648806400,"619 MB",2585296896,"2466 MB",20752990,2020-12-08 00:17:59,20753861
dwh_stage,s01_t_procmem_1_prt_cash,975962112,"931 MB",1595670528,"1522 MB",2571632640,"2453 MB",0,,14313269
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_194_2016_02_01,1921286144,"1832 MB",645464064,"616 MB",2566750208,"2448 MB",20651657,2020-12-08 00:18:07,20651586
dwh_stage,s01_t_ord_1_prt_ord_143766,2052259840,"1957 MB",513245184,"489 MB",2565505024,"2447 MB",13146545,2020-10-05 09:43:08,14501737
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_196_2016_04_01,1917124608,"1828 MB",642940928,"613 MB",2560065536,"2441 MB",20575615,2020-12-08 00:18:10,20574860
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_200_2016_08_01,1912668160,"1824 MB",640385024,"611 MB",2553053184,"2435 MB",20492722,2020-12-08 00:18:18,20492402
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_191_2015_11_01,1892089856,"1804 MB",633831424,"604 MB",2525921280,"2409 MB",20281050,2020-12-08 00:18:01,20282009
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_206_2017_02_01,1874886656,"1788 MB",636715008,"607 MB",2511601664,"2395 MB",20376676,2020-12-08 00:18:30,20375475
dwh_stage,s01_g_bnkhst_std,2176188416,"2075 MB",328237056,"313 MB",2504425472,"2388 MB",14686999,2020-12-07 23:11:17,14690078
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_203_2016_11_01,1876426752,"1790 MB",627474432,"598 MB",2503901184,"2388 MB",20079407,2020-12-08 00:18:24,20078802
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_184_2015_04_01,1855619072,"1770 MB",624656384,"596 MB",2480275456,"2365 MB",19989711,2020-12-08 00:17:48,19987621
dwh_stage,s01_t_trndtl_1_prt_215_2020_10_04,1931870208,"1842 MB",546635776,"521 MB",2478505984,"2364 MB",2297320,2020-10-08 13:18:26,2297521
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_201_2016_09_01,1855881216,"1770 MB",621543424,"593 MB",2477424640,"2363 MB",19889674,2020-12-08 00:18:20,19888710
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_189_2015_09_01,1853784064,"1768 MB",620953600,"592 MB",2474737664,"2360 MB",19870287,2020-12-08 00:17:57,19870381
dwh_stage,s01_t_trndtl_1_prt_221_2020_10_22,1931051008,"1842 MB",541294592,"516 MB",2472345600,"2358 MB",0,2020-10-08 13:18:27,2243689
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_186_2015_06_01,1846902784,"1761 MB",620986368,"592 MB",2467889152,"2354 MB",19871703,2020-12-08 00:17:52,19871849
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_229_2019_01_01,1811447808,"1728 MB",633765888,"604 MB",2445213696,"2332 MB",20286706,2020-12-08 00:19:07,20281093
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_187_2015_07_01,1828651008,"1744 MB",614629376,"586 MB",2443280384,"2330 MB",19668306,2020-12-08 00:17:54,19666778
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_202_2016_10_01,1827733504,"1743 MB",611909632,"584 MB",2439643136,"2327 MB",19578823,2020-12-08 00:18:22,19578284
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_178_2014_10_01,1804533760,"1721 MB",607780864,"580 MB",2412314624,"2301 MB",19446750,2020-12-08 00:17:39,19446387
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_199_2016_07_01,1801388032,"1718 MB",603717632,"576 MB",2405105664,"2294 MB",19315234,2020-12-08 00:18:16,19316334
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_192_2015_12_01,1800372224,"1717 MB",603422720,"575 MB",2403794944,"2292 MB",19303334,2020-12-08 00:18:03,19305397
dwh_stage,s01_t_trndtl_1_prt_214_2020_10_01,1887404032,"1800 MB",505511936,"482 MB",2392915968,"2282 MB",2228327,2020-10-08 13:18:25,2241534
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_188_2015_08_01,1761574912,"1680 MB",591364096,"564 MB",2352939008,"2244 MB",18920408,2020-12-08 00:17:56,18920810
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_197_2016_05_01,1741914112,"1661 MB",584876032,"558 MB",2326790144,"2219 MB",18710426,2020-12-08 00:18:12,18710713
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_182_2015_02_01,1728675840,"1649 MB",582877184,"556 MB",2311553024,"2204 MB",18647392,2020-12-08 00:17:46,18647512
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_195_2016_03_01,1729396736,"1649 MB",581173248,"554 MB",2310569984,"2204 MB",18595678,2020-12-08 00:18:08,18593413
dwh_dm,dm_z10_1_prt_102_2020_12_08,2197292904,"2096 MB",111443968,"106 MB",2308736872,"2202 MB",0,2020-09-28 18:26:52,3263413
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_241_2020_01_01,1698037760,"1619 MB",596508672,"569 MB",2294546432,"2188 MB",19082325,2020-12-08 00:19:21,19084030
dwh_stage,s02_account,1994719232,"1902 MB",294387712,"281 MB",2289106944,"2183 MB",9773290,2020-12-12 04:05:11,9774773
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_180_2014_12_01,1703182336,"1624 MB",573636608,"547 MB",2276818944,"2171 MB",18350377,2020-12-08 00:17:42,18349873
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_210_2017_06_01,1679196160,"1601 MB",562167808,"536 MB",2241363968,"2138 MB",17984100,2020-12-08 00:18:36,17983110
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_177_2014_09_01,1671397376,"1594 MB",563314688,"537 MB",2234712064,"2131 MB",18023033,2020-12-08 00:17:38,18021157
dwh_stage,s01_t_ord_1_prt_others,1755316224,"1674 MB",474775552,"453 MB",2230091776,"2127 MB",0,,12014989
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_204_2016_12_01,1669267456,"1592 MB",559022080,"533 MB",2228289536,"2125 MB",17881622,2020-12-08 00:18:26,17882890
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_179_2014_11_01,1659797504,"1583 MB",559644672,"534 MB",2219442176,"2117 MB",17902768,2020-12-08 00:17:41,17903559
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_212_2017_08_01,1635352576,"1560 MB",546996224,"522 MB",2182348800,"2081 MB",17497577,2020-12-08 00:18:39,17497291
dwh_bckp,s01_led_acc_det_bkp_1_prt_217_2020_10_10,1409056768,"1344 MB",773095424,"737 MB",2182152192,"2081 MB",0,,11441596
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_214_2017_10_01,1620082688,"1545 MB",541196288,"516 MB",2161278976,"2061 MB",17309772,2020-12-08 00:18:43,17311126
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_175_2014_07_01,1612120064,"1537 MB",543588352,"518 MB",2155708416,"2056 MB",17386612,2020-12-08 00:17:35,17387129
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_176_2014_08_01,1611071488,"1536 MB",543064064,"518 MB",2154135552,"2054 MB",17372163,2020-12-08 00:17:36,17370884
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_215_2017_11_01,1613824000,"1539 MB",538902528,"514 MB",2152726528,"2053 MB",17237531,2020-12-08 00:18:45,17237409
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_252_2020_12_01,1758101504,"1677 MB",377454592,"360 MB",2135556096,"2037 MB",1780356,2020-12-08 00:19:26,4514823
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_208_2017_04_01,1598128128,"1524 MB",536182784,"511 MB",2134310912,"2035 MB",17150941,2020-12-08 00:18:33,17151148
dwh_stage,s01_t_trndtl_1_prt_237_2020_12_09,1659469824,"1583 MB",464912384,"443 MB",2124382208,"2026 MB",0,2020-10-08 13:18:28,3351916
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_185_2015_05_01,1588920320,"1515 MB",535429120,"511 MB",2124349440,"2026 MB",17126580,2020-12-08 00:17:50,17126574
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_183_2015_03_01,1571028992,"1498 MB",529924096,"505 MB",2100953088,"2004 MB",16948689,2020-12-08 00:17:47,16949649
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_172_2014_04_01,1569619968,"1497 MB",528416768,"504 MB",2098036736,"2001 MB",16901441,2020-12-08 00:17:30,16900787
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_174_2014_06_01,1557430272,"1485 MB",524779520,"500 MB",2082209792,"1986 MB",16785883,2020-12-08 00:17:33,16785060
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_224_2018_08_01,1559330816,"1487 MB",522059776,"498 MB",2081390592,"1985 MB",16697170,2020-12-08 00:18:59,16696299
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_223_2018_07_01,1555660800,"1484 MB",521502720,"497 MB",2077163520,"1981 MB",16678530,2020-12-08 00:18:57,16678956
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_207_2017_03_01,1554219008,"1482 MB",522551296,"498 MB",2076770304,"1981 MB",16715704,2020-12-08 00:18:32,16714937
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_209_2017_05_01,1554317312,"1482 MB",521207808,"497 MB",2075525120,"1979 MB",16667709,2020-12-08 00:18:35,16669834
dwh_dds,ref_account_dar,2069233664,"1973 MB",0,"0 bytes",2069233664,"1973 MB",6764067,2020-10-28 19:02:54,6765725
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_213_2017_09_01,1538097152,"1467 MB",514228224,"490 MB",2052325376,"1957 MB",16446509,2020-12-08 00:18:41,16446682
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_226_2018_10_01,1534066688,"1463 MB",513441792,"490 MB",2047508480,"1953 MB",16423030,2020-12-08 00:19:03,16422164
dwh_bckp,s01_led_acc_det_bkp_1_prt_207_2020_09_10,1278541824,"1219 MB",768507904,"733 MB",2047049728,"1952 MB",0,,11376329
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_211_2017_07_01,1518272512,"1448 MB",508592128,"485 MB",2026864640,"1933 MB",16263921,2020-12-08 00:18:38,16264922
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_220_2018_04_01,1517846528,"1448 MB",508657664,"485 MB",2026504192,"1933 MB",16265732,2020-12-08 00:18:53,16265922
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_222_2018_06_01,1515487232,"1445 MB",507871232,"484 MB",2023358464,"1930 MB",16242219,2020-12-08 00:18:55,16241932
dwh_stage,s01_t_trndtl_1_prt_231_2020_11_21,1576599552,"1504 MB",443023360,"423 MB",2019622912,"1926 MB",0,2020-10-08 13:18:28,1252791
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_169_2014_01_01,1482063872,"1413 MB",512360448,"489 MB",1994424320,"1902 MB",16384063,2020-12-08 00:17:27,16384868
dwh_stage,s02_client_address,1684799488,"1607 MB",296058880,"282 MB",1980858368,"1889 MB",9901921,2020-12-12 04:05:03,9902548
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_225_2018_09_01,1471152128,"1403 MB",492503040,"470 MB",1963655168,"1873 MB",15748966,2020-12-08 00:19:01,15749179
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_227_2018_11_01,1461485568,"1394 MB",489127936,"466 MB",1950613504,"1860 MB",15641834,2020-12-08 00:19:04,15641135
dwh_stage,s01_g_dbljrndtl,1375272960,"1312 MB",567377920,"541 MB",1942650880,"1853 MB",8890135,2020-12-12 02:16:31,8888886
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_218_2018_02_01,1449328640,"1382 MB",486277120,"464 MB",1935605760,"1846 MB",15551019,2020-12-08 00:18:50,15550047
dwh_stage,s01_g_clihstdbl,1837072384,"1752 MB",78741504,"75 MB",1915813888,"1827 MB",2707763,2020-12-12 02:08:20,2707753
dwh_stage,s02_client,1808039936,"1724 MB",98893824,"94 MB",1906933760,"1819 MB",3295393,2020-12-12 04:08:40,3295136
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_173_2014_05_01,1425637376,"1360 MB",480280576,"458 MB",1905917952,"1818 MB",15357237,2020-12-08 00:17:32,15357452
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_221_2018_05_01,1423998976,"1358 MB",477298688,"455 MB",1901297664,"1813 MB",15260844,2020-12-08 00:18:54,15261696
dwh_stage,s01_t_trndtl_1_prt_233_2020_11_27,1490780160,"1422 MB",408682496,"390 MB",1899462656,"1811 MB",0,2020-10-08 13:18:28,1180915
dwh_dds,ref_account_forload,1885896704,"1799 MB",0,"0 bytes",1885896704,"1799 MB",5657685,2020-12-12 05:33:36,5657511
dwh_stage,s01_t_process_1_prt_bop_3584,1395556352,"1331 MB",461242368,"440 MB",1856798720,"1771 MB",0,,15528002
dwh_bckp,s01_led_acc_det_bkp_1_prt_205_2020_09_04,1048805376,"1000 MB",766935040,"731 MB",1815740416,"1732 MB",0,,11352729
dwh_bckp,s01_led_acc_det_bkp_1_prt_204_2020_09_01,1048805376,"1000 MB",766935040,"731 MB",1815740416,"1732 MB",0,,11352729
dwh_bckp,s01_led_acc_det_bkp_1_prt_202_2020_08_26,1048805376,"1000 MB",766935040,"731 MB",1815740416,"1732 MB",0,,11352729
dwh_bckp,s01_led_acc_det_bkp_1_prt_203_2020_08_29,1048805376,"1000 MB",766935040,"731 MB",1815740416,"1732 MB",0,,11352729
dwh_bckp,s01_led_acc_det_bkp_1_prt_198_2020_08_14,1045528576,"997 MB",764674048,"729 MB",1810202624,"1726 MB",0,,11317509
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_170_2014_02_01,1350959104,"1288 MB",455999488,"435 MB",1806958592,"1723 MB",14577551,2020-12-08 00:17:28,14577731
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_216_2017_12_01,1350959104,"1288 MB",451182592,"430 MB",1802141696,"1719 MB",14423991,2020-12-08 00:18:46,14424179
dwh_bckp,s01_led_acc_det_bkp_1_prt_216_2020_10_07,995131392,"949 MB",772734976,"737 MB",1767866368,"1686 MB",0,,11438017
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_219_2018_03_01,1320517632,"1259 MB",443187200,"423 MB",1763704832,"1682 MB",14167322,2020-12-08 00:18:51,14167115
dwh_bckp,s01_led_acc_det_bkp_1_prt_206_2020_09_07,988676096,"943 MB",767721472,"732 MB",1756397568,"1675 MB",0,,11363959
dwh_stage,s01_m_ordpay_add,1096089600,"1045 MB",657752064,"627 MB",1753841664,"1673 MB",15852284,2020-12-12 02:16:05,15853154
dwh_stage,s01_t_trndtl_1_prt_225_2020_11_03,1362231296,"1299 MB",376307712,"359 MB",1738539008,"1658 MB",0,2020-10-08 13:18:27,3205336
dwh_bckp,s01_led_acc_det_bkp_1_prt_215_2020_10_04,963837952,"919 MB",772046848,"736 MB",1735884800,"1655 MB",0,,11431825
dwh_bckp,s01_led_acc_det_bkp_1_prt_214_2020_10_01,963543040,"919 MB",772046848,"736 MB",1735589888,"1655 MB",0,,11427610
dwh_bckp,s01_led_acc_det_bkp_1_prt_213_2020_09_28,962330624,"918 MB",770965504,"735 MB",1733296128,"1653 MB",0,,11413476
dwh_stage,s01_t_process_1_prt_cash,1312325632,"1252 MB",420577280,"401 MB",1732902912,"1653 MB",0,,14313269
dwh_bckp,s01_led_acc_det_bkp_1_prt_212_2020_09_25,961773568,"917 MB",770473984,"735 MB",1732247552,"1652 MB",0,,11406692
dwh_bckp,s01_led_acc_det_bkp_1_prt_211_2020_09_22,961150976,"917 MB",770080768,"734 MB",1731231744,"1651 MB",0,,11398971
dwh_bckp,s01_led_acc_det_bkp_1_prt_210_2020_09_19,960593920,"916 MB",769589248,"734 MB",1730183168,"1650 MB",0,,11392337
dwh_bckp,s01_led_acc_det_bkp_1_prt_209_2020_09_16,960135168,"916 MB",769294336,"734 MB",1729429504,"1649 MB",0,,11387692
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_232_2019_04_01,1292959744,"1233 MB",435519488,"415 MB",1728479232,"1648 MB",13922023,2020-12-08 00:19:10,13921575
dwh_bckp,s01_led_acc_det_bkp_1_prt_208_2020_09_13,959545344,"915 MB",768802816,"733 MB",1728348160,"1648 MB",0,,11380127
dwh_bckp,s01_led_acc_det_bkp_1_prt_201_2020_08_23,956137472,"912 MB",766050304,"731 MB",1722187776,"1642 MB",0,,11340008
dwh_bckp,s01_led_acc_det_bkp_1_prt_200_2020_08_20,955416576,"911 MB",765460480,"730 MB",1720877056,"1641 MB",0,,11331663
dwh_bckp,s01_led_acc_det_bkp_1_prt_199_2020_08_17,954957824,"911 MB",765067264,"730 MB",1720025088,"1640 MB",0,,11326151
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_167_2013_11_01,1284472832,"1225 MB",432701440,"413 MB",1717174272,"1638 MB",13832159,2020-12-08 00:17:24,13831691
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_168_2013_12_01,1271693312,"1213 MB",428343296,"409 MB",1700036608,"1621 MB",13700320,2020-12-08 00:17:25,13700033
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_244_2020_04_01,1255538688,"1197 MB",422674432,"403 MB",1678213120,"1600 MB",13517202,2020-12-08 00:19:23,13517872
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_230_2019_02_01,1254359040,"1196 MB",423067648,"403 MB",1677426688,"1600 MB",13530523,2020-12-08 00:19:08,13530797
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_246_2020_06_01,1246724096,"1189 MB",419823616,"400 MB",1666547712,"1589 MB",13425301,2020-12-08 00:19:24,13425503
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_166_2013_10_01,1232797696,"1176 MB",415006720,"396 MB",1647804416,"1571 MB",13272306,2020-12-08 00:17:23,13271471
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_238_2019_10_01,1227587584,"1171 MB",412024832,"393 MB",1639612416,"1564 MB",13176043,2020-12-08 00:19:17,13175726
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_228_2018_12_01,1212973056,"1157 MB",406192128,"387 MB",1619165184,"1544 MB",12987994,2020-12-08 00:19:05,12987977
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_235_2019_07_01,1205469184,"1150 MB",405209088,"386 MB",1610678272,"1536 MB",12957257,2020-12-08 00:19:14,12957413
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_171_2014_03_01,1201340416,"1146 MB",405438464,"387 MB",1606778880,"1532 MB",12964805,2020-12-08 00:17:29,12964794
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_249_2020_09_01,1183318016,"1129 MB",397967360,"380 MB",1581285376,"1508 MB",12727510,2020-12-08 00:19:25,12727336
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_250_2020_10_01,1168998400,"1115 MB",393084928,"375 MB",1562083328,"1490 MB",12568337,2020-12-08 00:19:25,12568415
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_237_2019_09_01,1168801792,"1115 MB",392462336,"374 MB",1561264128,"1489 MB",12548619,2020-12-08 00:19:16,12548508
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_247_2020_07_01,1166016512,"1112 MB",392495104,"374 MB",1558511616,"1486 MB",12550306,2020-12-08 00:19:24,12550580
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_236_2019_08_01,1161461760,"1108 MB",390037504,"372 MB",1551499264,"1480 MB",12471538,2020-12-08 00:19:15,12471539
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_239_2019_11_01,1158807552,"1105 MB",389021696,"371 MB",1547829248,"1476 MB",12438323,2020-12-08 00:19:19,12438320
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_242_2020_02_01,1156907008,"1103 MB",390463488,"372 MB",1547370496,"1476 MB",12486096,2020-12-08 00:19:22,12485370
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_234_2019_06_01,1154711552,"1101 MB",388366336,"370 MB",1543077888,"1472 MB",12418771,2020-12-08 00:19:13,12418654
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_233_2019_05_01,1143701504,"1091 MB",385056768,"367 MB",1528758272,"1458 MB",12310840,2020-12-08 00:19:12,12311112
dwh_stage,s03_bsak,1392148480,"1328 MB",134283264,"128 MB",1526431744,"1456 MB",1840386,2020-12-12 01:02:48,1840487
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_165_2013_09_01,1128071168,"1076 MB",379682816,"362 MB",1507753984,"1438 MB",12140415,2020-12-08 00:17:22,12140556
dwh_stage,s01_anlacc_det,1058242560,"1009 MB",432242688,"412 MB",1490485248,"1421 MB",14697137,2020-12-12 04:42:18,14697097
dwh_dds,ref_credit_schedule,1052835840,"1004 MB",421134336,"402 MB",1473970176,"1406 MB",6846833,2020-11-09 11:31:24,7110759
dwh_stage,s01_g_accbln,609812480,"582 MB",858259456,"819 MB",1468071936,"1400 MB",5657512,2020-12-12 04:38:57,5657512
dwh_dds,acc_currency_rate,41058304,"39 MB",1410269184,"1345 MB",1451327488,"1384 MB",138,2020-09-21 17:17:18,30368
dwh_stage,s01_m_munord,1351221248,"1289 MB",95027200,"91 MB",1446248448,"1379 MB",3272984,2020-12-12 04:45:33,3272806
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_248_2020_08_01,1071972352,"1022 MB",360710144,"344 MB",1432682496,"1366 MB",11530805,2020-12-08 00:19:24,11530825
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_164_2013_08_01,1066369024,"1017 MB",359006208,"342 MB",1425375232,"1359 MB",11475674,2020-12-08 00:17:21,11476224
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_240_2019_12_01,1065517056,"1016 MB",358055936,"341 MB",1423572992,"1358 MB",11445971,2020-12-08 00:19:20,11445588
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_243_2020_03_01,1061715968,"1013 MB",358416384,"342 MB",1420132352,"1354 MB",11456509,2020-12-08 00:19:22,11456317
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_245_2020_05_01,1057718272,"1009 MB",356483072,"340 MB",1414201344,"1349 MB",11394082,2020-12-08 00:19:23,11394133
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_231_2019_03_01,1052508160,"1004 MB",355074048,"339 MB",1407582208,"1342 MB",11348555,2020-12-08 00:19:09,11348698
dwh_stage,s01_t_bal_1_prt_no_flzo_2_prt_163_2013_07_01,1052049408,"1003 MB",354287616,"338 MB",1406337024,"1341 MB",11324658,2020-12-08 00:17:20,11324690
dwh_stage,s06_sd_loans,1404829696,"1340 MB",0,"0 bytes",1404829696,"1340 MB",2362806,2020-12-03 18:11:55,2359552
